# portID	slaveID	chipID	channelID	tacID	branch	t0	a0	a1	a2
0	0	4	6	1	E	2.2610418e-02	1.1868862e+02	1.5878218e+02	-9.9999998e-03
0	0	4	6	2	T	4.4481933e-02	1.1786189e+02	1.5941808e+02	-1.0000001e-02
0	0	4	6	2	E	1.3996832e-02	1.1758688e+02	1.5849387e+02	-1.0000022e-02
0	0	4	6	3	T	4.4096649e-02	1.1827779e+02	1.5887735e+02	-9.9999998e-03
0	0	4	6	3	E	2.5212042e-02	1.1960452e+02	1.5902684e+02	-9.9999998e-03
0	0	4	7	0	T	4.0915191e-02	1.3216570e+02	1.6398715e+02	-1.0000001e-02
0	0	4	7	0	E	2.5006048e-02	1.2019801e+02	1.5850067e+02	-9.9999998e-03
0	0	4	7	1	T	3.5895050e-02	1.2186973e+02	1.6321262e+02	-1.0000005e-02
0	0	4	7	1	E	2.6226752e-02	1.2099207e+02	1.5919550e+02	-9.9999998e-03
0	0	4	7	2	T	4.2725265e-02	1.2067676e+02	1.6338251e+02	-9.9999998e-03
0	0	4	7	2	E	2.3960821e-02	1.2045622e+02	1.5822316e+02	-9.9999998e-03
0	0	4	7	3	T	4.4270217e-02	1.2218522e+02	1.6338484e+02	-9.9999998e-03
0	0	4	7	3	E	2.5143377e-02	1.2379298e+02	1.5802617e+02	-9.9999998e-03
0	0	4	8	0	T	4.4037521e-02	1.3708945e+02	1.6620134e+02	-1.0000002e-02
0	0	4	8	0	E	2.4342291e-02	1.2200361e+02	1.5659306e+02	-9.9999998e-03
0	0	4	8	1	T	4.2919815e-02	1.2881363e+02	1.6442001e+02	-1.0000003e-02
0	0	4	8	1	E	2.6463263e-02	1.2064632e+02	1.5706711e+02	-1.0000004e-02
0	0	4	8	2	T	4.2746246e-02	1.2632877e+02	1.6584752e+02	-1.0000008e-02
0	0	4	8	2	E	2.6097052e-02	1.1799755e+02	1.5678262e+02	-9.9999998e-03
